Afrika	Африка
Izum	Изобретение (право)
Izumiranje	Вымирание
Suncostaj	Солнцестояние
Čista srijeda	Пепельная среда
Emil Abderhalden	Абдергальден, Эмиль
Al-Andalus	Аль-Андалус
US Open	Открытый чемпионат США по теннису
Kurbinski distrikt	Курбин (округ)
Tropojski distrikt	Тропоя (округ)
Nukleinske kiseline	Нуклеиновая кислота
Kibernetika	Кибернетика
Gloria Macapagal-Arroyo	Макапагал-Арройо, Глория
Nagrada Emmy	Эмми
Cloverfield	Монстро
Organizacija američkih država	Организация американских государств
Druga poslanica Korinćanima	2-е послание к Коринфянам
George Gershwin	Гершвин, Джордж
Marquis de Sade	Маркиз де Сад
Kraljevsko društvo za poboljšanje znanja o prirodi	Лондонское королевское общество
Alexandre Yersin	Йерсен, Александр
Radovan Karadžić	Караджич, Радован
Maximilian Oskar Bircher-Benner	Бирхер-Беннер, Максимилиан
Jean-Philippe de Cheseaux	Шезо, Жан Филипп де
Vladimir Petković	Петкович, Владимир
Alain Berset	Берсе, Ален
Hannes Meyer	Мейер, Ханнес
Stepa	Степь
Brzina zvuka	Скорость звука
Zastava Švicarske	Флаг Швейцарии
Zekat	Закят
Puška	Винтовка
Wesley Sneijder	Снейдер, Уэсли
Köppenova klasifikacija klime	Классификация климатов Кёппена
Tjelogradnja	Культуризм
Loreto	Лорето (Марке)
Niels Henrik Abel	Абель, Нильс Хенрик
Supravodljivost	Сверхпроводимость
Scorpions	Scorpions
Izmjenična električna struja	Переменный ток
Kiss	Kiss
Stepska klima	Семиаридный климат
Švicarci	Швейцарцы
Azimut	Азимут (геодезия)
Električni vodič	Проводник (электричество)
Prividna magnituda	Видимая звёздная величина
Zastava Angole	Флаг Анголы
Bauhaus	Баухауз
Vašrelj	Ходмезёвашархей
Canary Wharf	Кэнэри-Уорф
Mjesečev medvjed	Гималайский медведь
Željezna zavjesa	Железный занавес
Perilica rublja	Стиральная машина
Dan planeta Zemlje	День Земли
Nasilje	Насилие
Georgij Žukov	Жуков, Георгий Константинович
Tobol (rijeka)	Тобол
Natanz	Нетенз
Fouad Twal	Туаль, Фуад
Vosak	Воск
Ustanak	Восстание
Tijuana	Тихуана
Svjetski kup u ragbiju 2007.	Чемпионат мира по регби 2007
Pio VII.	Пий VII
Nemiri	Бунт
Grb Cipra	Герб Республики Кипр
Okus	Вкус
Grgur IX.	Григорий IX
Kapucini	Капуцины (монашеский орден)
Mindanao	Минданао (остров)
Svjatoslav Richter	Рихтер, Святослав Теофилович
Plošnjaci	Плоские черви
Reportaža	Репортаж
E.T. (pjesma)	E.T. (песня)
Obična lijeska	Лещина обыкновенная
Punski ratovi	Пунические войны
Uma Thurman	Турман, Ума
Ljuba (mamut)	Мамонтёнок Люба
Junona	Юнона
Sergio Rodríguez	Родригес Гомес, Серхио
Milijunaš s ulice	Миллионер из трущоб
Didier Défago	Дефаго, Дидье
Salma Hayek	Хайек, Сальма
Aretha Franklin	Франклин, Арета
Partizana	Протазан
Kratil	Кратил
William James	Джемс, Уильям
Vanjska arterija glave	Наружная сонная артерия
Puebla (grad)	Пуэбла-де-Сарагоса
Čad (jezero)	Чад (озеро)
Primorska	Словенское Приморье
Mandarina	Мандарин
Pila	Пила
Luzon	Лусон
Pompej Veliki	Гней Помпей Великий
Port Elizabeth	Порт-Элизабет (ЮАР)
Nebeski hram	Храм Неба
Morska razina	Уровень моря
Imam	Имам
Čagljevi	Шакалы
NGC 1605	NGC 1605
Parmenid	Парменид
Manci	Мэнцы
Papirus	Папирус
The Clash	The Clash
Urban I.	Урбан I (папа римский)
Boris Akunjin	Борис Акунин
Stéphane Guivarc'h	Гиварш, Стефан
Solaris (1968.)	Солярис (фильм, 1968)
Ehud Barak	Барак, Эхуд
Dodatak:Popis rimskih careva	Список римских императоров
Američka mafija	Американская мафия
Organizacija međunarodnog civilnog zrakoplovstva	Международная организация гражданской авиации
Solaris (1972.)	Солярис (фильм, 1972)
Povijest Dominikanske Republike	История Доминиканской Республики
Bujar Bukoshi	Букоши, Буяр
Winston Bogarde	Богард, Винстон
Jusuf Zejnullahu	Зейнулаху, Юсуф
NGC 1483	NGC 1483
Alina Dumitru	Думитру, Алина
Yamagata, prefektura	Ямагата (префектура)
Albertovo jezero	Альберт (озеро)
Ahilov slikar	Вазописец Ахилла
Edward Norton	Нортон, Эдвард
Kimberley, Južnoafrička Republika	Кимберли (ЮАР)
Klimatske promjene	Изменение климата
Zucchero	Дзуккеро
Tunguska eksplozija 1908.	Тунгусский метеорит
My December	My December
Vektorski prostor	Векторное пространство
Anastazije III., protupapa	Анастасий Библиотекарь
Waleran I. od Limburga	Валеран I (граф Лимбурга)
Albanski lek	Албанский лек
NGC 290	NGC 290
Komet Swift-Tuttle	109P/Свифта — Туттля
Iranska revolucija	Исламская революция в Иране
Akra	Акко
Red kneza Trpimira s ogrlicom i Danicom	Орден князя Трпимира
Atakpamé	Атакпаме
Tanger	Танжер
Kostoberina	Бородач
Jakov II., kralj Engleske	Яков II (король Англии)
Kolonija Plymouth	Плимутская колония
Konkvistadori	Конкистадор
Umgeni	Умгени
Van (jezero)	Ван (озеро)
Željezno	Айзенштадт
Oroslavje	Орославье
Warner Bros.	Warner Bros.
Thomas Paine	Пейн, Томас
.so	.so
Filippo Inzaghi	Индзаги, Филиппо
Steve Irwin	Ирвин, Стив
Trojan Records	Trojan Records
Kristen Stewart	Стюарт, Кристен
Zastava Irana	Флаг Ирана
Hannah Montana	Ханна Монтана
Ogrličasti pingvin	Антарктический пингвин
Land der Berge, Land am Strome	Гимн Австрии
Sacavém	Сакавен
Pragmatizam	Прагматизм
Gran Torino (2008.)	Гран Торино
Regata	Регата
Benedikt XIV.	Бенедикт XIV
Vrbas	Врбас (река)
Baski	Баски
Černogorsk	Черногорск
Maloprodaja	Розничная торговля
Dječji vrtić	Детский сад
Olt (rijeka)	Олт
Aerosmith	Aerosmith
Filozofija prava	Философия права
Estadio Benito Villamarín	Бенито Вильямарин
She-Ra	Непобедимая принцесса Ши-Ра
Dolina nestalih	В долине Эла
Minerva	Минерва
J. Michael Straczynski	Стражински, Джозеф Майкл
Galilejsko more	Тивериадское озеро
M (1931.)	М (фильм, 1931)
Lamborghini Espada	Lamborghini Espada
Garmisch-Partenkirchen	Гармиш-Партенкирхен
Projekt Manhattan	Манхэттенский проект
Vitamin B9	Фолиевая кислота
Kars	Карс
Laborem Exercens	Laborem Exercens
Povraćanje	Рвота
Edward Kelley	Келли, Эдвард
Pearl Harbor	Пёрл-Харбор
Mjerna ura	Измерительная головка
Aloe	Алоэ
Lolita	Лолита (роман)
Hysteria (Def Leppard)	Hysteria (альбом)
Zastava Češke	Флаг Чехии
Western Cape	Западно-Капская провинция
Jean-Honoré Fragonard	Фрагонар, Жан Оноре
Zastava Bangladeša	Флаг Бангладеш
Bomba	Бомба
Bjeloglavi orao	Белоголовый орлан
Albert Abraham Michelson	Майкельсон, Альберт Абрахам
Oplodnja	Половой процесс
Aleksandar VII.	Александр VII
Yamaguchi, prefektura	Ямагути (префектура)
Zrakoperke	Лучепёрые рыбы
Zastava Južne Koreje	Флаг Республики Корея
Đuro III.	Георг III (король Великобритании)
Frank Zappa	Заппа, Фрэнк
Charlotte Brontë	Бронте, Шарлотта
Tabuaeran	Табуаэран
José Echegaray y Eizaguirre	Эчегарай-и-Эйсагирре, Хосе
Gospodar prstenova: Prstenova družina	Властелин колец: Братство Кольца
Apstraktno sintaksno stablo	Абстрактное синтаксическое дерево
Siksto II.	Сикст II
Majmonid	Маймонид
Henryjev zločin	Криминальная фишка от Генри
Douglas MacArthur	Макартур, Дуглас
Tinta	Чернила
Victoria Silvstedt	Сильвстедт, Виктория
Allianz Arena	Альянц Арена
Konstantin Černjenko	Черненко, Константин Устинович
Općine u Švedskoj	Коммуны Швеции
Trpovi	Голотурии
Ashley Tisdale	Тисдейл, Эшли
P/E omjer	Коэффициент цена/прибыль
Dangerously in Love	Dangerously in Love
Kanagawa, prefektura	Канагава
Chipewyan	Чипевьян (народ)
Pro bono	Pro bono
Pixar	Pixar
John Salmons	Сэлмонс, Джон
Ekstraverzija	Интроверсия — экстраверсия
Grgečke	Окунеобразные
Tava	Сковорода
Incest	Инцест
Vakuole	Вакуоль
Međunarodna zračna luka Carriel Sur	Карриель-Сур (аэропорт)
Siva mrena	Катаракта
Ratovi dviju ruža	Война Алой и Белой розы
Borbeni zrakoplovi	Истребитель
Novi svijet	Новый Свет
Peterokut	Пятиугольник
Lipa (biljka)	Липа
Beverly Hills, Kalifornija	Беверли-Хиллз
Chūgoku	Тюгоку
Nagano, prefektura	Нагано (префектура)
Kediv	Хедив
Srbi	Сербы
Paraná (rijeka)	Парана (река)
Laktoza	Лактоза
Američka deklaracija o neovisnosti	Декларация независимости США
Kovalentna veza	Ковалентная связь
Vatromet	Фейерверк
Arthur Holly Compton	Комптон, Артур Холли
Koronalna šupljina	Корональные дыры
Izomer	Изомерия
Zračna luka Nikola Tesla	Белград (аэропорт)
Mikrovalna pećnica	Микроволновая печь
Pantere	Пантеры
Chumash Indijanci	Чумаши
Zastava Ukrajine	Флаг Украины
Masti	Жиры (диетология)
Viktor I.	Виктор I (папа римский)
Association for Computing Machinery	Ассоциация вычислительной техники
Geotermalna energija	Геотермальная энергетика
Mikrovalovi	Микроволновое излучение
Tapiri	Тапиры
Koncentrator	Сетевой концентратор
Fear Factory	Fear Factory
Veliki Antili	Большие Антильские острова
Giljotina	Гильотина
Međunarodna zračna luka Zagreb	Загреб (аэропорт)
Pio VI.	Пий VI
Giorgio Vasari	Вазари, Джорджо
Dinamika	Динамика (физика)
Syracuse, New York	Сиракьюс
Inocent III.	Иннокентий III
