Afrika	Африка
Pluimvee	Птицеводство
Libertynisme	Либертарианство
2007-Drienasiesreeks	Кубок трёх наций 2007
Niersteen	Почечнокаменная болезнь
Portugese	Португальцы
Peleus	Пелей
Süleymaniye-moskee	Сулеймание (мечеть)
Randapparatuur	Периферийное устройство
Moore se wet	Закон Мура
Skopboks	Кикбоксинг
Berlanga de Duero	Берланга-де-Дуэро
15de eeu v.C.	XV век до н. э.
W. H. Auden	Оден, Уистен Хью
Vesta (mitologie)	Веста
Niterói	Нитерой
Middelpuntvliedende krag	Центробежная сила
Stele	Стела
Likeur	Ликёр
Pous Benedictus IX	Бенедикт IX
Middelnederlands	Средненидерландский язык
2de Oscar-toekenningsaand	Оскар (кинопремия, 1930, апрель)
Glansibis	Каравайка
Herculaneum	Геркуланум
Jona	Книга пророка Ионы
Rooipootelsie	Ходулочник
Doupunt	Точка росы
Slag van Waterberg	Битва при Ватерберге
Apollo 14	Аполлон-14
Godheid	Божество
Latynse Ryk	Латинская империя
Gaskompressor	Компрессор
Alexander Hamilton	Гамильтон, Александр
Mineraalwater	Минеральная вода
Gran Canaria	Гран-Канария
Reynoldsgetal	Число Рейнольдса
Hardangerviool	Хардангерфеле
Okkult	Оккультизм
31ste Oscar-toekenningsaand	Оскар (кинопремия, 1959)
Georgetown	Джорджтаун (значения)
HD-DVD	HD DVD
Australies-Antarktiese Gebied	Австралийская антарктическая территория
Koekie (rekenaarwetenskap)	HTTP cookie
Projekbestuur	Управление проектами
Rorkwal	Финвал
Franse koloniale ryk	Колонии Франции
Waterloo, België	Ватерлоо (Бельгия)
Natuurreservaat	Заповедник
Klaagliedere van Jeremia	Плач Иеремии
A.J. Cronin	Кронин, Арчибальд
Dynamo Kiëf	Динамо (футбольный клуб, Киев)
Aaron Burr	Бёрр, Аарон
Roland Barthes	Барт, Ролан
John Ruskin	Рёскин, Джон
Rock and Roll Hall of Fame	Зал славы рок-н-ролла
Pterosourus	Птерозавры
Hyperion	Гиперион (титан)
Kartel	Картель
2009-Drienasiesreeks	Кубок трёх наций 2009
Inkomstebelasting	Подоходный налог
Cro-Magnon-mens	Кроманьонец
Kousaliteit	Причина
Eunug	Евнух
RAID	RAID
Alderney	Олдерни
City of Westminster	Вестминстер (боро Лондона)
Steppe-arend	Степной орёл
Europese troupant	Сизоворонка
Vlag van Dominica	Флаг Доминики
Warmtekapasiteit	Теплоёмкость
Pous Anastasius IV	Анастасий IV
Río Paraguay	Парагвай (река)
Sekstant	Секстант
Road Town	Род-Таун
Geraas	Шум
Heilige Skrifte	Священные тексты
Psigolinguistiek	Психолингвистика
Vryemarkekonomie	Рыночная экономика
Nyldelta	Дельта Нила
Iapetos	Иапет
QwaQwa	Кваква
Themistokles	Фемистокл
Sterreklassifikasie	Спектральные классы звёзд
Nanning	Наньнин
М (Cyrillies)	М (кириллица)
Westelike rooipootvalk	Кобчик
Sybokhaar	Мохер
Edward Elgar	Элгар, Эдуард
Warmteoordrag	Теплопередача
FC Steaua Boekarest	Стяуа
Teutone	Тевтоны
Pous Benedictus VII	Бенедикт VII
Standbeeld	Статуя
Pous Johannes XVIII	Иоанн XVIII
Yf	Тис ягодный
Natriumbikarbonaat	Гидрокарбонат натрия
Vatnajökull	Ватнайёкюдль
Daguerreotipe	Дагеротипия
Nahum	Книга пророка Наума
Habakuk	Книга пророка Аввакума
Sagaria	Книга пророка Захарии
Edik van Nantes	Нантский эдикт
Planetêre ring	Кольца планет
Politieke filosofie	Политическая философия
Askese	Аскеза
Durham	Дарем
Eerste Konsilie van Konstantinopel	Первый Константинопольский собор
Sumqayit	Сумгайыт
Goue Horing	Золотой Рог (Стамбул)
Huis van Stuart	Стюарты
Wedloop om Afrika	Колониальный раздел Африки
Ц	Ц
Alfaverval	Альфа-распад
Х (Cyrillies)	Х (кириллица)
Grootflamink	Обыкновенный фламинго
У (Cyrillies)	У (кириллица)
С (Cyrillies)	С (кириллица)
Koninkryk van Engeland	Королевство Англия
Pous Benedictus VI	Бенедикт VI
Jakobyn	Якобинцы
Pantoteensuur	Пантотеновая кислота
Wet van Hubble	Закон Хаббла
Ysgrond	Вечная мерзлота
Elektro-ensefalografie	Электроэнцефалография
Sandpatryse	Рябковые
Aktuaris	Актуарий
Fergie	Ферги
Behistoen-inskripsie	Бехистунская надпись
Menton	Ментона
Tiran	Тирания
Johannes Nicolaus Brønsted	Брёнстед, Йоханнес Николаус
Slag van Iwo Jima	Битва за Иводзиму
Sediment	Наносы
Scilly-eilande	Силли
Stockholmsindroom	Стокгольмский синдром
Brandstofsel	Топливный элемент
Selflaaier	Загрузчик операционной системы
Eriniër	Эринии
Skikgodin	Мойры
Espresso	Эспрессо
AS Monaco	Монако (футбольный клуб)
Irannese kalender	Иранский календарь
OFC	Конфедерация футбола Океании
Rēzekne	Резекне
Verstrooide skyf	Рассеянный диск
Afvalbestuur	Система управления отходами
Yosemite Nasionale Park	Йосемити (национальный парк)
Emirates Airline	Emirates Airline
Anch	Анх
Li Na (tennisspeler)	Ли На (теннисистка)
Dolly Parton	Партон, Долли
Populisme	Популизм
Vissery	Рыболовство
Nuwe Ryk van Egipte	Новое царство (Древний Египет)
Mangel	Миндалины
Boris Johnson	Джонсон, Борис
Humiditeit	Влажность
Dolby-teater	Долби (театр)
Asetielcholien	Ацетилхолин
14de eeu v.C.	XIV век до н. э.
Lys van IOK-landkodes	Список кодов МОК
84ste Oscar-toekenningsaand	Оскар (кинопремия, 2012)
Muisvoël	Птицы-мыши
Gesinchroniseerde swem	Синхронное плавание
Iron Man	Железный человек
Chakra	Чакра
Vlag van Suriname	Флаг Суринама
Skåne	Сконе (провинция)
Distopie	Антиутопия
Siaan	Сине-зелёный цвет
Mohammad Khatami	Хатами, Мохаммад
Tiristor	Тиристор
68ste Golden Globe-toekenningsaand	Золотой глобус (премия, 2011)
FIFA-wêreldranglys	Рейтинг сборных ФИФА
Logos	Логос
Grootrietsanger	Дроздовидная камышовка
Compiègne	Компьень
Maansee	Лунное море
Pous Gelasius II	Геласий II
Sonmassa	Солнечная масса
Atomium	Атомиум
Sosialistiese realisme	Социалистический реализм
Omdoerman	Омдурман
Mastaba	Мастаба
Gewigstoot	Толкание ядра
Apollo 17	Аполлон-17
Tannenberg-monument	Танненбергский мемориал
Kirowohrad-oblast	Кировоградская область
Little Boy	Малыш (бомба)
Snelskrif	Стенография
A Clockwork Orange (rolprent)	Заводной апельсин (фильм)
Chrysler	Chrysler
Vlag van St. Kitts en Nevis	Флаг Сент-Китса и Невиса
Ontwerpspatroon (rekenaarwetenskap)	Шаблон проектирования
Popocatépetl	Попокатепетль
Deense Wikipedia	Датская Википедия
Tikal	Тикаль
Dividend	Дивиденд
Aérospatiale Alouette III	Sud-Aviation Alouette III
Prostaatkanker	Рак предстательной железы
François Steyn	Стейн, Франсуа
Miceense Griekeland	Микенская цивилизация
Olimpiese Somerspele 2020	Летние Олимпийские игры 2020
Cambrai	Камбре
Abelse groep	Абелева группа
Stalagmiet	Сталагмит
Waver	Вавр (Бельгия)
Gestreepte pylstormvoël	Пестролицый буревестник
Silwerstormvoël	Антарктический глупыш
Bernoulli beginsel	Закон Бернулли
Dakar-tydren	Ралли «Дакар»
Loftus Versfeld	Лофтус Версфельд (стадион)
Palenque	Паленке
Vrystaat-stadion	Фри-Стейт (стадион)
Nelson Mandelabaai-stadion	Нельсон Мандела Бэй
Й	Й
Р (Cyrillies)	Р (кириллица)
Faraday se wet	Закон электромагнитной индукции Фарадея
Oranjerivier	Оранжевая
Ben Gurion Internasionale Lughawe	Бен-Гурион (аэропорт)
Darlingrivier	Дарлинг (река)
Oudit	Аудит
Teri Hatcher	Хэтчер, Тери
Geslagsdimorfie	Половой диморфизм
Buiteaardse lewe	Внеземная жизнь
Kaohsiung	Гаосюн
NAFTA	Североамериканская зона свободной торговли
King Lear	Король Лир
1-2 Samuel	Книга Самуила
Mikolajif-oblast	Николаевская область
Suzuki	Suzuki
Smaragtablet	Изумрудная скрижаль
Waarnemingshorison	Горизонт событий
Mauricius van Bisantium	Маврикий (император)
Kolloïede	Коллоидные системы
Nnamdi Azikiwe	Азикиве, Ннамди
Richard Dreyfuss	Дрейфус, Ричард
Tupolev Tu-95	Ту-95
Sint Patricksdag	День святого Патрика
Napalm	Напалм
Ciguatera	Сигуатера
Pragmatiek (taalkunde)	Прагматика
Nekrofilie	Некрофилия
Rani Laksjmibai	Лакшми-бай
Rex Harrison	Харрисон, Рекс
Sven I van Denemarke	Свен I Вилобородый
Roemeens-Ortodokse Kerk	Румынская православная церковь
Trianon-verdrag	Трианонский договор
Suid-Afrikaanse Rand	Южноафриканский рэнд
KLM	KLM
Michail van Rusland	Михаил Фёдорович
Herbarium	Гербарий
Aandaggebrek-hiperaktiwiteitsteuring	Синдром дефицита внимания и гиперактивности
Sewanmeer	Севан
I-Ching	Книга Перемен
Pous Johannes XIII	Иоанн XIII (папа римский)
Pous Johannes XI	Иоанн XI (папа римский)
Argaïsme	Архаизм
Westelike halfrond	Западное полушарие
Riller	Триллер
C-130 Hercules	Lockheed C-130 Hercules
Najade	Наяды
Rustenburg	Рюстенбург
Kumasi	Кумаси
Olimpiese Somerspele 2008 medaljes	Итоги летних Олимпийских игр 2008 года
UEFA Intertoto-beker	Кубок Интертото
Ellispark-stadion	Эллис Парк
Tobroek	Тобрук
Tantalos	Тантал (мифология)
Skaakmat	Мат (шахматы)
Fetisjisme	Религиозный фетишизм
Irenaeus van Lyon	Ириней Лионский
