Afrika	Африка
Kongedømet Hellas	Королевство Греция
Domrémy-la-Pucelle	Домреми
Bar-sur-Aube	Бар-сюр-Об
Burnley	Бернли
Saint-Amand-Montrond	Сент-Аман-Монрон
North Channel	Северный пролив
Wexford	Уэксфорд (город)
Ennis	Эннис
South Ayrshire	Южный Эршир
East Ayrshire	Восточный Эршир
Ingolf Arnarsson	Ингольф Арнарсон
South Lanarkshire	Южный Ланаркшир
Periferieininga Árta	Арта (ном)
Folketinget	Фолькетинг
Utvidingspakke	Дополнение (компьютерные игры)
Filmen Mary Poppins	Мэри Поппинс (фильм)
Ely	Или (Англия)
Israel Academy of Sciences and Humanities	Израильская академия естественных и гуманитарных наук
Lågtrykk	Депрессия (метеорология)
Darja Domratsjeva	Домрачева, Дарья Владимировна
Akira Yoshizawa	Ёсидзава, Акира
Byar i Tyskland	Города Германии
Girolamo Frescobaldi	Фрескобальди, Джироламо
Store Zimbabwe	Большой Зимбабве
Termisk energi	Тепловая энергия
Columba	Голуби
Tefra	Тефра
Thor Hushovd	Хушовд, Тор
Appenzell	Аппенцелль (город)
Frasier	Фрейзьер
Hyperbolsk geometri	Геометрия Лобачевского
Schwa	Шва
Grønlandssel	Гренландский тюлень
Instagram	Instagram
Kroksjø	Старица (русло)
Musala	Мусала
Nikomedeia	Никомедия
Barn i fysikk	Барн
Meteorologisk satellitt	Метеорологический спутник
Transportlaget	Транспортный уровень
Engelen Uriel	Архангел Уриил
Periferieininga Grevená	Гревена (ном)
Jackie Joyner-Kersee	Джойнер-Керси, Джекки
Marion Jones	Джонс-Томпсон, Марион
Kjernemagnetisk resonans	Ядерный магнитный резонанс
Kortnebbgås	Короткоклювый гуменник
Kirkenes	Киркенес
Eurovision Song Contest 1971	Конкурс песни Евровидение 1971
Risto Ryti	Рюти, Ристо
Pehr Svinhufvud	Свинхувуд, Пер Эвинд
Galvanisk element	Гальванический элемент
Kyösti Kallio	Каллио, Кюёсти
Daniel av Sverige	Даниэль, герцог Вестергётландский
60 Echo	(60) Эхо
1000 Piazzia	(1000) Пиацция
Waldorfsalat	Вальдорфский салат
Campus	Кампус
91 Aegina	(91) Эгина
140 Siwa	(140) Жива
143 Adria	(143) Адрия
93 Minerva	(93) Минерва
99 Dike	(99) Дике
Provinsar i Frankrike	Исторические области Франции
Alawittar	Алавиты
Haggis	Хаггис
Medaljefordeling under sommar-OL 1896	Итоги летних Олимпийских игр 1896 года
Dvergmus	Мышь-малютка
Bohuslän	Бохуслен
Mulhacén	Муласен
Tropisk regnskogklima	Экваториальный климат
Scherzo	Скерцо
Led Zeppelin II	Led Zeppelin II
Flokkdyr	Стадо
Analytisk språk	Аналитические языки
Batasuna	Батасуна
Tverrfløyte	Поперечная флейта
Alexandre Dumas	Дюма, Александр
Orden	Орден (значения)
Flussyre	Плавиковая кислота
Den kongelege kunngjeringa i 1763	Королевская декларация 1763 года
Ikaría	Икария
Operasjon	Операция
Victor Amadeus II av Sardinia	Виктор Амадей II
Fats Domino	Домино, Фэтс
Urubamba	Урубамба (река)
Svineblom	Крестовник
Tumbes-regionen	Тумбес (регион)
Skjoldlus	Coccoidea
Viracocha	Виракоча (божество)
Thorbjørn Jagland	Ягланд, Турбьёрн
Francisco de Zurbarán	Сурбаран, Франсиско де
Jean-Bertrand Aristide	Аристид, Жан-Бертран
Året utan sommar	Год без лета
Herschel-teleskopet	Гершель (космическая обсерватория)
Yap	Яп (острова)
Karim Masimov	Масимов, Карим Кажимканович
Musikkterapi	Музыкотерапия
Gudinna Flora	Флора (мифология)
Delirium tremens	Алкогольный делирий
Abbey Road Studios	Эбби-Роуд (студия)
Skjenesykkel	Дрезина
Andre påskedag	Светлый понедельник
Brettspelet mil	Мельница (игра)
Fajanse	Фаянс
Eurovision Song Contest 1970	Конкурс песни Евровидение 1970
Eurovision Song Contest 1995	Конкурс песни Евровидение 1995
Korintbukta	Коринфский залив
John Field	Филд, Джон
St. George's Channel	Пролив Святого Георга
AVG Antivirus	AVG
Kolhapur	Колхапур
Sudan-regionen	Судан (регион)
Roskilde domkyrkje	Собор Роскилле
Heckler & Koch USP	HK USP
Oxford Street	Оксфорд-стрит
Kroning	Коронация
Prostaglandin	Простагландины
Marki	Маркиз
Ginnungagap	Гинунгагап
Programmusikk	Программная музыка
Eurovision Song Contest 1975	Конкурс песни Евровидение 1975
Andre makkabearbok	Вторая книга Маккавейская
Eurovision Song Contest 1976	Конкурс песни Евровидение 1976
Triestebukta	Триестский залив
Rongo-rongo	Ронго-ронго
Les Andelys	Лез-Андели
Die	Ди (Франция)
Saint-Gaudens	Сен-Годенс
Pag	Паг
Rethel	Ретель
Lesparre-Médoc	Леспар-Медок
Condom	Кондом (Жер)
Nyons	Ньон (Франция)
Guebwiller	Гебвиллер
Munnleg overlevering	Устная традиция
Vouziers	Вузье
Pamiers	Памье
Montbard	Монбар (Кот-д’Ор)
Vervins	Вервен
Eurovision Song Contest 1984	Конкурс песни Евровидение 1984
Ångermanland	Онгерманланд
Kongedømet Lombardia-Venetia	Ломбардо-Венецианское королевство
Largentière	Ларжантьер
Sega Master System	Sega Master System
Fjernsynsserien Rome	Рим (телесериал)
Suraelva	Сура (приток Волги)
Fiskeoppdrett	Рыбоводство
Æresdoktorgrad	Honoris causa
Ross Island	Остров Росса
Jacques Hébert	Эбер, Жак-Рене
Akhisar	Акхисар
Marmaris	Мармарис
Peak oil	Пик нефти
Çankırı	Чанкыры
Alexandria i Romania	Александрия (Румыния)
PCM	Импульсно-кодовая модуляция
Konsertalbum	Концертный альбом
Weezer	Weezer
Miao	Мяо
Autodafé	Аутодафе
Bechamel	Бешамель
Filchner-Ronne-isen	Шельфовый ледник Фильхнера
Édessa i Hellas	Эдесса (Греция)
Gyöngyös	Дьёндьёш
Gödöllő	Гёдёллё
Volkan Demirel	Демирель, Волкан
Halle i Belgia	Халле (Бельгия)
Malovitsa	Мальёвица
Vlaardingen	Влардинген
Joulelovene	Закон Джоуля — Ленца
SN-dagen	День Организации Объединённых Наций
Fobos-Grunt	Фобос-Грунт
Spreiing	Рассеяние частиц
Giftsprøyte	Смертельная инъекция
Petrobras	Petrobras
Jotnar	Ётуны
Netscape Communications Corporation	Netscape Communications
Lambayeque-regionen	Ламбаеке (регион)
Borland	Borland
Stabat Mater	Stabat Mater
Ermoúpoli	Эрмуполис
Motril	Мотриль
Periferieininga Kilkís	Килкис (ном)
Rapallo	Рапалло
Jair Ventura Filho	Жаирзиньо
BirdLife International	BirdLife International
Prøvesprenging	Ядерное испытание
Fritenkjar	Свободомыслие
Golfe du Lion	Лионский залив
Atom Heart Mother	Atom Heart Mother
Charles Greeley Abbot	Аббот, Чарлз Грили
Louis Kahn	Кан, Луис
Obscured by Clouds	Obscured by Clouds
Babylon 5	Вавилон-5
Hanami	Ханами
Den olympiske eiden	Олимпийская клятва
San Juan de Ambato	Амбато
Kevin Jonas	Джонас, Кевин
Periferieininga Thessaloníki	Салоники (ном)
Bibelbeltet	Библейский пояс
Dennis Tito	Тито, Деннис
Viking 1	Викинг-1
Pest i Ungarn	Пешт (Будапешт)
Forunderleg, eit vrak som meg	О, благодать
Concerto grosso	Кончерто гроссо
Zejaelva	Зея (река)
Slupp	Шлюп (тип парусного вооружения)
Le Vigan	Ле-Виган
Kljutsjevskaja Sopka	Ключевская Сопка
MacGyver	Секретный агент Макгайвер
Richard E. Byrd	Бэрд, Ричард
Kulturminne	Культурное наследие
Gibson Guitar Corporation	Gibson
Dettifoss	Деттифосс
Qufu	Цюйфу
Yozgat	Йозгат
Xánthi	Ксанти
Mean Mr. Mustard	Mean Mr. Mustard
Bačka	Бачка
The End av The Beatles	The End (песня The Beatles)
You Never Give Me Your Money	You Never Give Me Your Money
Venezuelabukta	Венесуэльский залив
She Came in Through the Bathroom Window	She Came In Through the Bathroom Window
Suðuroy	Сувурой
Nied	Нид (река)
Fugloy	Фуглой
Kaldfront	Холодный фронт
Circle-linja	Кольцевая линия (Лондон)
Songhua	Сунхуацзян
Yuan Shikai	Юань Шикай
Åkerbær	Княженика обыкновенная
Mediaspelar	Медиапроигрыватель
World Organization of the Scout Movement	Всемирная организация скаутского движения
PT	РТ (значения)
Glattnasefamilien	Гладконосые летучие мыши
Beihai i Guangxi	Бэйхай
Kenguruøya	Кенгуру (остров)
Arsenal	Арсенал (значения)
Yi So-yeon	Ли Со Ён
Octopus’s Garden	Octopus’s Garden
Maxwell’s Silver Hammer	Maxwell’s Silver Hammer
Fallen i kamp	Погиб в бою
Because	Because (песня The Beatles)
Amager	Амагер
Sun King	Sun King
Oh! Darling	Oh! Darling
Here Comes the Sun	Here Comes the Sun
Modellfly	Авиамоделизм
Golden Slumbers	Golden Slumbers
I Want You (She’s So Heavy)	I Want You (She’s So Heavy)
Tonika	Тоника
Branta	Казарки
Tretåspett	Трёхпалый дятел
Myrsongar	Болотная камышовка
Elliott Smith	Смит, Эллиотт
Det polske sosialistpartiet PPS	Польская социалистическая партия
Periferieininga Réthymno	Ретимни
Lasíthi	Ласити
Thiago Silva	Тиаго Силва
Periferieininga Iráklio	Ираклион (ном)
CPI	Индекс восприятия коррупции
Kateríni	Катерини (город)
Polythene Pam	Polythene Pam
London Borough of Harrow	Харроу (боро Лондона)
Terminal	Терминал
Come Together	Come Together
Something	Something
Periferieininga Khaniá	Ханья (ном)
Yantai	Яньтай
Introspeksjon	Интроспекция (психология)
Molekylærgenetikk	Молекулярная генетика
Vulkaneksplosivitetsindeks	Показатель вулканической эксплозивности
Byar i Serbia	Города Сербии
Ordstamme	Основа слова
Symfoni nr. 2 av Haydn	Симфония № 2 (Гайдн)
London Borough of Enfield	Энфилд (боро Лондона)
Daily Mail	Daily Mail
Ekvivalensprinsippet	Принцип эквивалентности сил гравитации и инерции
Atomteori	Атомная теория
Oslo Lufthamn	Гардермуэн
London Borough of Wandsworth	Уондсуэрт (боро Лондона)
