Afrika	Африка
Topeka, Kansas	Топика (Канзас)
Mariah Carey	Кэри, Мэрайя
Raleigh, North Carolina	Роли (Северная Каролина)
Santa Catarina	Санта-Катарина
Kim Il-sung	Ким Ир Сен
Itanagar	Итанагар
Jane Fonda	Фонда, Джейн
Martin Scorsese	Скорсезе, Мартин
Heraclitus	Гераклит
Al Pacino	Пачино, Аль
Jonathan Swift	Свифт, Джонатан
Haile Selassie I	Хайле Селассие I
San Juan, Puerto Rico	Сан-Хуан (Пуэрто-Рико)
Boris Pasternak	Пастернак, Борис Леонидович
Emilio Butragueño	Бутрагеньо, Эмилио
Constantin Tsiolkovski	Циолковский, Константин Эдуардович
Opera	Opera
Andriy Chevtchenko	Шевченко, Андрей Николаевич
Heinrich Rudolf Hertz	Герц, Генрих Рудольф
Johannes Vermeer	Вермеер, Ян
Henri Becquerel	Беккерель, Антуан Анри
John Dalton	Дальтон, Джон
Basseterre	Бастер
Repoblikan'i Weimar	Веймарская республика
Franz Liszt	Лист, Ференц
Bobby Fischer	Фишер, Роберт Джеймс
Jodie Foster	Фостер, Джоди
David	Давид
Charles Stark Draper	Дрейпер, Чарльз Старк
Kurt Gödel	Гёдель, Курт
Teletubbies	Телепузики
Edvard Munch	Мунк, Эдвард
Federico García Lorca	Гарсиа Лорка, Федерико
Sandford Fleming	Флеминг, Сэндфорд
Michael Jordan	Джордан, Майкл
Mark Ruffalo	Руффало, Марк
Rio de Janeiro	Рио-де-Жанейро (штат)
Kingstown	Кингстаун
Attilly	Аттийи
Wole Soyinka	Шойинка, Воле
Thanjavur	Танджавур
Henryk Sienkiewicz	Сенкевич, Генрик
Ludwig Mies van der Rohe	Мис ван дер Роэ, Людвиг
William Blake	Блейк, Уильям
Plutarch	Плутарх
Carl Gustav Jung	Юнг, Карл Густав
Frank Lampard	Лэмпард, Фрэнк
Gandhidham	Гандхидхам
Nicolas Poussin	Пуссен, Никола
Jacques Offenbach	Оффенбах, Жак
Thoothukudi	Тутикорин
Julia Gillard	Гиллард, Джулия
Michel de Montaigne	Монтень, Мишель де
Susan J. Helms	Хелмс, Сьюзан
David Hilbert	Гильберт, Давид
Goiás	Гояс
Lalan'i Ohm	Закон Ома
Christina Aguilera	Агилера, Кристина
Joan Higginbotham	Хиггинботэм, Джоан
Amiens	Амьен
Kathryn P. Hire	Хайр, Кэтрин Патриция
Manuel I Komnenos	Мануил I Комнин
Marsha Ivins	Айвинс, Марша Сью
Thucydides	Фукидид
Hendrik Antoon Lorentz	Лоренц, Хендрик Антон
Castries	Кастри
Fujian	Фуцзянь
Joseph Goebbels	Геббельс, Йозеф
Ctésibios	Ктезибий
Kansas City, Missouri	Канзас-Сити (Миссури)
Chittorgarh	Читторгарх
Basil II	Василий II Болгаробойца
Heraclius	Ираклий I
Justinian I	Юстиниан I
Paul Newman	Ньюман, Пол
Reims	Реймс
Kenny Miller	Миллер, Кенни
Manmohan Singh	Сингх, Манмохан
Rosa Parks	Паркс, Роза
Demôkrity	Демокрит
Tahiti	Таити
Marouane Chamakh	Шамах, Маруан
Anwar Sadat	Садат, Анвар
Isfahan	Исфахан
Denzel Washington	Вашингтон, Дензел
Henri Bergson	Бергсон, Анри
Abel Tasman	Тасман, Абел Янсзон
Hainan	Хайнань
Le Caravage	Караваджо
Pinyin	Пиньинь
Ahmed Hassan	Ахмед Хассан
Esfarayen	Эсферайен
Bernhard Riemann	Риман, Бернхард
Richard I an'i Angletera	Ричард I Львиное Сердце
Maranhão	Мараньян
Andro iraisam-pirenen'ny teny nibeazana	Международный день родного языка
Gansu	Ганьсу
Andrea Bocelli	Бочелли, Андреа
Roraima	Рорайма
H. G. Wells	Уэллс, Герберт Джордж
Thomas More	Мор, Томас
James Cameron	Кэмерон, Джеймс
David Ginola	Жинола, Давид
Palestina	Палестинская национальная администрация
Wenzhou	Вэньчжоу
Huzhou	Хучжоу
Shaoxing	Шаосин
Piauí	Пиауи
Fernando Torres	Торрес, Фернандо
Olympia, Washington	Олимпия (Вашингтон)
Rita Hayworth	Хейворт, Рита
Palikir	Паликир
Johnny Cash	Кэш, Джонни
Audrey Hepburn	Хепбёрн, Одри
Belo Horizonte	Белу-Оризонти
Nîmes	Ним
Mato Grosso	Мату-Гросу
Grégoire Ier	Григорий I (папа римский)
Ivan Tourgueniev	Тургенев, Иван Сергеевич
Leif Ericson	Лейф Эрикссон
Nicolas Cage	Кейдж, Николас
Clément Ier	Климент I
Dustin Hoffman	Хоффман, Дастин
Harbin	Харбин
Menaka	Масло
Ivan Pavlov	Павлов, Иван Петрович
Golda Meir	Меир, Голда
Edwin Hubble	Хаббл, Эдвин Пауэлл
Demi Moore	Мур, Деми
Bambi	Бэмби (мультфильм)
Nerônina	Нейрон
Arsidioka Franz Ferdinand an'i Aotrisy	Франц Фердинанд
Kevin Rudd	Радд, Кевин
Ératosthène	Эратосфен
Yunnan	Юньнань
Cincinnati	Цинциннати
Hefaka	Дельта реки
Omaha, Nebraska	Омаха
Clint Eastwood	Иствуд, Клинт
Rondônia	Рондония
Ingrid Bergman	Бергман, Ингрид
Gestapo	Гестапо
Sophia Loren	Софи Лорен
Maromiantoana	Многочлен
Manoel de Oliveira	Оливейра, Мануэл де
J. M. Coetzee	Кутзее, Джон Максвелл
Fresno, California	Фресно
Malcolm X	Малкольм Икс
Marcello Lippi	Липпи, Марчелло
Djalâl ad-Dîn Rûmî	Джалаладдин Руми
Aristophanes	Аристофан
Crow	Вороны
Robert Boyle	Бойль, Роберт
Shandong	Шаньдун
Aulnoye-Aymeries	Онуа-Эмери
Keanu Reeves	Ривз, Киану
Richmond, Virginia	Ричмонд (Виргиния)
Chandigarh	Чандигарх
Giosuè Carducci	Кардуччи, Джозуэ
Gustave Flaubert	Флобер, Гюстав
Ferdowsî	Фирдоуси
Sandry	Плечо (часть тела)
Amedeo Avogadro	Авогадро, Амедео
Manicoré	Маникоре
Desiderius Erasmus	Эразм Роттердамский
Antoni van Leeuwenhoek	Левенгук, Антони ван
Sitting Bull	Сидящий Бык
Thomas Müller	Мюллер, Томас
Philipp Lahm	Лам, Филипп
Henan	Хэнань
Ambroise de Milan	Амвросий Медиоланский
Tocantins	Токантинс
Vlad the Impaler	Влад III Цепеш
Nikolai Gogol	Гоголь, Николай Васильевич
Andrés Iniesta	Иньеста, Андрес
Yasunari Kawabata	Кавабата, Ясунари
Gerd Müller	Мюллер, Герд
Bonaventure de Bagnoregio	Бонавентура
Horohorontany any Haiti tamin'ny 26 Janoary 2010	Землетрясение на Гаити (2010)
Sergipe	Сержипи
Madison, Wisconsin	Мадисон (Висконсин)
NGC 35	NGC 35
NGC 36	NGC 36
NGC 37	NGC 37
Eddie Murphy	Мерфи, Эдди
NGC 38	NGC 38
Tim Clancy	Кланси, Тим
NGC 39	NGC 39
Arjen Robben	Роббен, Арьен
Otto I, Emperora Romana Masina	Оттон I Великий
Salem, Oregon	Сейлем (Орегон)
Andrea Pirlo	Пирло, Андреа
Angus Young	Янг, Ангус
Liaoning	Ляонин
William of Ockham	Оккам, Уильям
José Touré	Туре, Жозе
Joseph von Fraunhofer	Фраунгофер, Йозеф
Jorge Claros	Кларос, Хорхе
Muhammad Yunus	Юнус, Мухаммад
Louis le Pieux	Людовик I Благочестивый
Jan Hus	Гус, Ян
Ketchikan, Alaska	Кетчикан
Victor Hermans	Херманс, Вик
Grigori Raspoutine	Распутин, Григорий Ефимович
Paul Klee	Клее, Пауль
Grégoire de Nazianze	Григорий Богослов
Athanase d'Alexandrie	Афанасий Великий
Dirk Nowitzki	Новицки, Дирк
Bixente Lizarazu	Лизаразю, Биксант
Cyrille d'Alexandrie	Кирилл Александрийский
Marco Borriello	Боррьелло, Марко
Peter Handke	Хандке, Петер
Dan Shechtman	Шехтман, Дан
Hamit Altıntop	Алтынтоп, Хамит
Werner Herzog	Херцог, Вернер
Anatoly Timochtchouk	Тимощук, Анатолий Александрович
William Golding	Голдинг, Уильям
Sepp Maier	Майер, Зепп
Maximilien de Robespierre	Робеспьер, Максимилиан
Billy the Kid	Билли Кид
Sean Penn	Пенн, Шон
Jérôme de Stridon	Иероним Стридонский
Basile de Césarée	Василий Великий
Benoît de Nursie	Бенедикт Нурсийский
Wilfried Sanou	Сану, Вильфред
Nicolas de Myre	Николай Чудотворец
Michel Foucault	Фуко, Мишель
Oliver Cromwell	Кромвель, Оливер
Ignace de Loyola	Игнатий де Лойола
Rudolf Mössbauer	Мёссбауэр, Рудольф Людвиг
Bastian Schweinsteiger	Швайнштайгер, Бастиан
Salman Rushdie	Рушди, Салман
Daniel Van Buyten	Ван Бюйтен, Даниэль
Heinrich Gustav Magnus	Магнус, Генрих Густав
Günter Netzer	Нетцер, Гюнтер
Uli Hoeneß	Хёнесс, Ули
Big Show	Биг Шоу
Darius Ier	Дарий I
Bernd Schuster	Шустер, Бернд
Heinrich Heine	Гейне, Генрих
Matt Stone	Стоун, Мэтт
Hans Christian Ørsted	Эрстед, Ханс Кристиан
Trey Parker	Паркер, Трей
Giovanni Trapattoni	Трапаттони, Джованни
Rainer Werner Fassbinder	Фасбиндер, Райнер Вернер
Paul Breitner	Брайтнер, Пауль
Rudi Völler	Фёллер, Руди
Uwe Seeler	Зеелер, Уве
O. J. Simpson	Симпсон, О. Джей
Ottmar Hitzfeld	Хитцфельд, Оттмар
Pierre-Simon de Laplace	Лаплас, Пьер-Симон
Willy Sagnol	Саньоль, Вилли
Claude Pinoteau	Пиното, Клод
Selma Lagerlöf	Лагерлёф, Сельма
Stefan Effenberg	Эффенберг, Штефан
Leonardo Favio	Леонардо Фавио
Charleston, West Virginia	Чарлстон (Западная Виргиния)
John Lee Hooker	Хукер, Джон Ли
Bertrand Laquait	Лаке, Бертран
Benjamin Thompson	Румфорд, Бенджамин
Leonard Mlodinow	Млодинов, Леонард
Paolo Di Canio	Ди Канио, Паоло
Ahmed Kantari	Кантари, Ахмед
Rodney Strasser	Страссер, Родни
Djakaridja Koné	Коне, Джакариджа
Tomáš Mičola	Мичола, Томаш
Mario Lička	Личка, Марио
Andreas Ottl	Оттль, Андреас
Wolfgang Overath	Оверат, Вольфганг
Saber Khalifa	Хелифа, Сабер
Cédric Barbosa	Барбоза, Седрик
Fred Durst	Дёрст, Фред
Éric Tié Bi	Тье Би, Эрик
Ousmane Coulibaly	Кулибали, Усман
Francisco Pizarro	Писарро, Франсиско
Breno Vinicius Rodrigues Borges	Боржис, Брено
Kévin Bérigaud	Бериго, Кевин
Mohammed Rabiu	Рабиу, Мохаммед
Adama Ba	Ба, Адама
Matteo Darmian	Дармиан, Маттео
Patrick Volkerding	Фолькердинг, Патрик
Albert King	Кинг, Альберт
Giovane Élber	Джоване Элбер
Suharto	Сухарто
Hans-Georg Schwarzenbeck	Шварценбек, Ханс-Георг
Thomas Kraft	Крафт, Томас
Bernd Hölzenbein	Хёльценбайн, Бернд
Igor Stamenovski	Стаменовски, Игор
Jonathan Mensah	Менса, Джонатан
Cédric Mongongu	Монгонгу, Седрик
Yannick Sagbo	Сагбо, Янник
Brice Dja Djédjé	Джа Джедже, Брайс
Cédric Cambon	Камбон, Седрик
Youssef Adnane	Аднан, Юссеф
Jürgen Grabowski	Грабовски, Юрген
Rainer Bonhof	Бонхоф, Райнер
Pierre-Emerick Aubameyang	Обамеянг, Пьер-Эмерик
Alex Ferguson	Фергюсон, Алекс
Erwin Hoffer	Хоффер, Эрвин
Tulsa, Oklahoma	Талса
Iasmin Latovlevici	Латовлевич, Ясмин
Christoph Schlingensief	Шлингензиф, Кристоф
Mikhaïl Myasnikovitch	Мясникович, Михаил Владимирович
Lacina Traoré	Траоре, Ласина
Xu Kuangdi	Сюй Куанди
Paul Cornu	Корню, Поль
Philemon Masinga	Масинга, Фил
Saint-Jeure-d'Ay	Сен-Жёр-д’Э
Saint-Alban-d'Ay	Сент-Альбан-д’Э
Saint-Romain-d'Ay	Сен-Ромен-д’Э
Satillieu	Сатийё
Quintenas	Кентена
Lalouvesc	Лалувеск
Saint-Marcel-lès-Annonay	Сен-Марсель-лез-Анноне
Préaux, Ardèche	Прео (Ардеш)
Jilin	Гирин
Herbert Achternbusch	Ахтернбуш, Герберт
Boulieu-lès-Annonay	Бульё-лез-Анноне
Helge Payer	Пайер, Хелге
Michael Herbig	Хербиг, Михаэль
Cristian Panin	Панин, Кристиан
Barys Kit	Кит, Борис Владимирович
Lucile Hadzihalilovic	Хадзихалилович, Люсиль
Harald Lesch	Леш, Гаральд
Juli Sánchez	Санчес, Жули
The Doors	The Doors
Port Arthur, Texas	Порт-Артур (Техас)
RSS	RSS
Albrecht Ludwig Berblinger	Берблингер, Альбрехт Людвиг
La Chapelle-d'Armentières	Ла-Шапель-д’Армантьер
Robbie Brady	Брэди, Робби
William Wordsworth	Вордсворт, Уильям
Fernando Morientes	Морьентес, Фернандо
Dennis Ritchie	Ритчи, Деннис
Paul Scholes	Скоулз, Пол
Ruud van Nistelrooy	Ван Нистелрой, Руд
Coco Chanel	Шанель, Коко
Klemens von Metternich	Меттерних, Клеменс фон
Jean Sibelius	Сибелиус, Ян
Charlotte's Web	Паутинка Шарлотты
Hunan	Хунань
Ault	Ольт (Сомма)
Jack London	Джек Лондон
Mario Gómez	Гомес, Марио
Kim Dae-jung	Ким Дэ Чжун
Satyendranath Bose	Бозе, Шатьендранат
Roi Arthur	Король Артур
Dunkirk	Дюнкерк
Qinghai	Цинхай
Isabella I an'i Kastila	Изабелла I (королева Кастилии)
John McAfee	Макафи, Джон
Fabio Quagliarella	Квальярелла, Фабио
Thierry Henry	Анри, Тьерри
Berlaimont	Берлемон
Chris Paul	Пол, Крис
Felix Mendelssohn	Мендельсон, Феликс
William Fowler	Фаулер, Уильям Альфред
Rhône (departemanta)	Рона (департамент)
Denis Thatcher	Тэтчер, Дэнис
Seth Wescott	Уэскотт, Сет
Milina fanoratana	Пишущая машинка
Patrick Vieira	Виейра, Патрик
Fano	Сухопутные черепахи
